"","svspp","NOAA_label","family","genus","species","taxonomic_rank","taxon","lme","fao","habitat","reference_habitat","feeding_mode","reference_feeding_mode","trophic_level","level_tl","reference_tl","body_shape","fin_shape","ar","level_ar","reference_ar","offspring_size","level_offspring_size","reference_offspring_size","spawning_type","reference_spawning_type","age_maturity","level_age_maturity","reference_age_maturity","fecundity","level_fecundity","reference_fecundity","l_inf","k","level_growth","reference_growth","max_obs_length","level_length_max","reference_length_max","age_max","level_age_max","reference_age_max","temperature","reference_temperature","w_inf","reference_w_inf","natural_mortality","reference_mortality","length_maturity","reference_length_maturity"
"43",19,"Myliobatis freminvillei","Myliobatidae","Myliobatis","Myliobatis freminvillei","S","Myliobatis freminvillei",6,21,"benthopelagic","FroesePauly2018, OBIS2018","benthivorous","FroesePauly2018",3.41,"spe","FroesePauly2018","flat","pointed",NA,"","",250,"spe","McEachran2002","bearer","FroesePauly2018",3.56688114101626,"gen","FishLife",6,"spe-ocean","FroesePauly2018",121.060596282377,0.190275243691835,"gen-ocean","FishLife",100,"spe","FroesePauly2018",23,"gen-FAO","FroesePauly2018",19.1793522922145,"FishLife",8327.71965324228,8327.71965324228,0.235258077390783,"FishLife",60.6767211453148,"FishLife"
"44",19,"Myliobatis freminvillei","Myliobatidae","Myliobatis","Myliobatis freminvillei","S","Myliobatis freminvillei",6,31,"benthopelagic","FroesePauly2018, OBIS2018","benthivorous","FroesePauly2018",3.41,"spe","FroesePauly2018","flat","pointed",NA,"","",250,"spe","McEachran2002","bearer","FroesePauly2018",3.56688114101626,"gen","FishLife",6,"spe-ocean","FroesePauly2018",121.060596282377,0.190275243691835,"gen-ocean","FishLife",100,"spe","FroesePauly2018",23,"gen-LME","FroesePauly2018",19.1793522922145,"FishLife",8327.71965324228,8327.71965324228,0.235258077390783,"FishLife",60.6767211453148,"FishLife"
"45",19,"Myliobatis freminvillei","Myliobatidae","Myliobatis","Myliobatis freminvillei","S","Myliobatis freminvillei",7,21,"benthopelagic","FroesePauly2018, OBIS2018","benthivorous","FroesePauly2018",3.41,"spe","FroesePauly2018","flat","pointed",NA,"","",250,"spe","McEachran2002","bearer","FroesePauly2018",3.56688114101626,"gen","FishLife",6,"spe-ocean","FroesePauly2018",121.060596282377,0.190275243691835,"gen-ocean","FishLife",100,"spe","FroesePauly2018",23,"gen-LME","FroesePauly2018",19.1793522922145,"FishLife",8327.71965324228,8327.71965324228,0.235258077390783,"FishLife",60.6767211453148,"FishLife"
"46",21,"Torpedo nobiliana","Torpedinidae","Tetronarce","Tetronarce nobiliana","S","Tetronarce nobiliana",6,21,"benthopelagic","FroesePauly2018, OBIS2018","piscivorous","FroesePauly2018",4.5,"spe","FroesePauly2018","flat","truncate",NA,"","",210,"spe","Heessen2015","bearer","FroesePauly2018",6.60105343483816,"gen","FishLife",30,"spe","FroesePauly2018",98.0430889752246,0.117695428307495,"gen-ocean","FishLife",73,"spe-ocean","FroesePauly2018",16,"gen","FroesePauly2018",14.176748529589,"FishLife",5656.34252727851,5656.34252727851,0.224823445833122,"FishLife",59.0184389628353,"FishLife"
"47",21,"Torpedo nobiliana","Torpedinidae","Tetronarce","Tetronarce nobiliana","S","Tetronarce nobiliana",6,31,"benthopelagic","FroesePauly2018, OBIS2018","piscivorous","FroesePauly2018",4.5,"spe","FroesePauly2018","flat","truncate",NA,"","",210,"spe","Heessen2015","bearer","FroesePauly2018",6.60105343483816,"gen","FishLife",30,"spe","FroesePauly2018",98.0430889752246,0.117695428307495,"gen-ocean","FishLife",73,"spe-ocean","FroesePauly2018",16,"gen","FroesePauly2018",14.176748529589,"FishLife",5656.34252727851,5656.34252727851,0.224823445833122,"FishLife",59.0184389628353,"FishLife"
"48",21,"Torpedo nobiliana","Torpedinidae","Tetronarce","Tetronarce nobiliana","S","Tetronarce nobiliana",7,21,"benthopelagic","FroesePauly2018, OBIS2018","piscivorous","FroesePauly2018",4.5,"spe","FroesePauly2018","flat","truncate",NA,"","",210,"spe","Heessen2015","bearer","FroesePauly2018",6.60105343483816,"gen","FishLife",30,"spe","FroesePauly2018",98.0430889752246,0.117695428307495,"gen-ocean","FishLife",73,"spe-FAO","FroesePauly2018",16,"gen","FroesePauly2018",14.176748529589,"FishLife",5656.34252727851,5656.34252727851,0.224823445833122,"FishLife",59.0184389628353,"FishLife"
"49",21,"Torpedo nobiliana","Torpedinidae","Tetronarce","Tetronarce nobiliana","S","Tetronarce nobiliana",8,21,"benthopelagic","FroesePauly2018, OBIS2018","piscivorous","FroesePauly2018",4.5,"spe","FroesePauly2018","flat","truncate",NA,"","",210,"spe","Heessen2015","bearer","FroesePauly2018",6.60105343483816,"gen","FishLife",30,"spe","FroesePauly2018",98.0430889752246,0.117695428307495,"gen-ocean","FishLife",73,"spe-LME","FroesePauly2018",16,"gen","FroesePauly2018",14.176748529589,"FishLife",5656.34252727851,5656.34252727851,0.224823445833122,"FishLife",59.0184389628353,"FishLife"
"50",22,"Dipturus laevis","Rajidae","Dipturus","Dipturus laevis","S","Dipturus laevis",7,21,"demersal","FroesePauly2018, OBIS2018","generalist","FroesePauly2018",3.5,"spe","FroesePauly2018","flat","pointed",NA,"","",122.797412260972,"gen","FishLife","non-guarder","FroesePauly2018",8.39157765205162,"gen-ocean","FishLife",55.7503535015136,"gen","FishLife",166,0.14,"spe-ocean","FroesePauly2018",152,"spe-FAO","FroesePauly2018",51,"gen","FroesePauly2018",14.7066789549265,"FishLife",21057.0483992208,21057.0483992208,0.14984234948996,"FishLife",92.532165963996,"FishLife"
"51",22,"Dipturus laevis","Rajidae","Dipturus","Dipturus laevis","S","Dipturus laevis",8,21,"demersal","FroesePauly2018, OBIS2018","generalist","FroesePauly2018",3.5,"spe","FroesePauly2018","flat","pointed",NA,"","",122.797412260972,"gen","FishLife","non-guarder","FroesePauly2018",8.39157765205162,"gen-ocean","FishLife",55.7503535015136,"gen","FishLife",166,0.14,"spe-ocean","FroesePauly2018",152,"spe-LME","FroesePauly2018",51,"gen","FroesePauly2018",14.7066789549265,"FishLife",21057.0483992208,21057.0483992208,0.14984234948996,"FishLife",92.532165963996,"FishLife"
"52",22,"Dipturus laevis","Rajidae","Dipturus","Dipturus laevis","S","Dipturus laevis",9,21,"demersal","FroesePauly2018, OBIS2018","generalist","FroesePauly2018",3.5,"spe","FroesePauly2018","flat","pointed",NA,"","",122.797412260972,"gen","FishLife","non-guarder","FroesePauly2018",8.39157765205162,"gen-ocean","FishLife",55.7503535015136,"gen","FishLife",166,0.14,"spe-ocean","FroesePauly2018",152,"spe-LME","FroesePauly2018",51,"gen","FroesePauly2018",14.7066789549265,"FishLife",21057.0483992208,21057.0483992208,0.14984234948996,"FishLife",92.532165963996,"FishLife"
"53",23,"Leucoraja ocellata","Rajidae","Leucoraja","Leucoraja ocellata","S","Leucoraja ocellata",6,21,"demersal","FroesePauly2018, OBIS2018","generalist","FroesePauly2018",4.43,"spe","FroesePauly2018","flat","pointed",NA,"","",70,"spe","FroesePauly2018","non-guarder","FroesePauly2018",11.5,"spe","FroesePauly2019",69.7302561955092,"gen","FishLife",124,0.09,"spe-FAO","FroesePauly2018",94,"spe-LME","FroesePauly2018",21,"spe","FroesePauly2018",12.9638938796907,"FishLife",6753.59820791848,6753.59820791848,0.198627085139803,"FishLife",67.6181387802679,"FishLife"
"54",23,"Leucoraja ocellata","Rajidae","Leucoraja","Leucoraja ocellata","S","Leucoraja ocellata",6,31,"demersal","FroesePauly2018, OBIS2018","generalist","FroesePauly2018",4.43,"spe","FroesePauly2018","flat","pointed",NA,"","",70,"spe","FroesePauly2018","non-guarder","FroesePauly2018",11.5,"spe","FroesePauly2019",69.7302561955092,"gen","FishLife",109,0.12,"spe-ocean","FroesePauly2018",94,"spe-LME","FroesePauly2018",21,"spe","FroesePauly2018",12.9638938796907,"FishLife",6753.59820791848,6753.59820791848,0.198627085139803,"FishLife",67.6181387802679,"FishLife"
"55",23,"Leucoraja ocellata","Rajidae","Leucoraja","Leucoraja ocellata","S","Leucoraja ocellata",7,21,"demersal","FroesePauly2018, OBIS2018","generalist","FroesePauly2018",4.43,"spe","FroesePauly2018","flat","pointed",NA,"","",70,"spe","FroesePauly2018","non-guarder","FroesePauly2018",11.5,"spe","FroesePauly2019",69.7302561955092,"gen","FishLife",130,0.07,"spe-LME","FroesePauly2018",94,"spe-LME","FroesePauly2018",21,"spe","FroesePauly2018",12.9638938796907,"FishLife",6753.59820791848,6753.59820791848,0.198627085139803,"FishLife",67.6181387802679,"FishLife"
"56",23,"Leucoraja ocellata","Rajidae","Leucoraja","Leucoraja ocellata","S","Leucoraja ocellata",8,21,"demersal","FroesePauly2018, OBIS2018","generalist","FroesePauly2018",4.43,"spe","FroesePauly2018","flat","pointed",NA,"","",70,"spe","FroesePauly2018","non-guarder","FroesePauly2018",11.5,"spe","FroesePauly2019",69.7302561955092,"gen","FishLife",114,0.14,"spe-LME","FroesePauly2018",94,"spe-FAO","FroesePauly2018",21,"spe","FroesePauly2018",12.9638938796907,"FishLife",6753.59820791848,6753.59820791848,0.198627085139803,"FishLife",67.6181387802679,"FishLife"
"57",23,"Leucoraja ocellata","Rajidae","Leucoraja","Leucoraja ocellata","S","Leucoraja ocellata",9,21,"demersal","FroesePauly2018, OBIS2018","generalist","FroesePauly2018",4.43,"spe","FroesePauly2018","flat","pointed",NA,"","",70,"spe","FroesePauly2018","non-guarder","FroesePauly2018",11.5,"spe","FroesePauly2019",69.7302561955092,"gen","FishLife",124,0.09,"spe-FAO","FroesePauly2018",94,"spe-FAO","FroesePauly2018",21,"spe","FroesePauly2018",12.9638938796907,"FishLife",6753.59820791848,6753.59820791848,0.198627085139803,"FishLife",67.6181387802679,"FishLife"
"58",24,"Raja eglanteria",NA,NA,"Rostroraja eglanteria",NA,NA,NA,NA,NA,NA,NA,NA,3.87993109162066,NA,"FishLife",NA,NA,NA,NA,NA,75.4756225082898,NA,"75.4756225082898",NA,NA,3.81152183067356,NA,"FishLife",31.2147199895931,NA,"FishLife",79.0878645183314,0.196434472332978,NA,"FishLife",70.4958212096165,NA,"FishLife",NA,NA,NA,13.1725087686867,"FishLife",2698.13180633405,2698.13180633405,0.283632111673609,"FishLife",49.1417662988292,"FishLife"
"59",25,"Leucoraja garmani","Rajidae","Leucoraja","Leucoraja garmani","S","Leucoraja garmani",6,21,"reef-associated","FroesePauly2018, OBIS2018","generalist","FroesePauly2018",3.59,"spe","FroesePauly2018","flat","pointed",NA,"","",40,"spe","FroesePauly2018","non-guarder","FroesePauly2018",4.68951480519016,"gen-ocean","FishLife",18.9577282536987,"gen","FishLife",59.9957693254029,0.201112859134749,"gen-FAO","FishLife",26,"spe","FroesePauly2018",20.3,"gen","FroesePauly2018",13.5333099911926,"FishLife",1121.79920915241,1121.79920915241,0.341845237929252,"FishLife",37.7540972457599,"FishLife"
"60",25,"Leucoraja garmani","Rajidae","Leucoraja","Leucoraja garmani","S","Leucoraja garmani",6,31,"reef-associated","FroesePauly2018, OBIS2018","generalist","FroesePauly2018",3.59,"spe","FroesePauly2018","flat","pointed",NA,"","",40,"spe","FroesePauly2018","non-guarder","FroesePauly2018",4.68951480519016,"gen-ocean","FishLife",18.9577282536987,"gen","FishLife",59.9957693254029,0.201112859134749,"gen-ocean","FishLife",26,"spe","FroesePauly2018",20.3,"gen","FroesePauly2018",13.5333099911926,"FishLife",1121.79920915241,1121.79920915241,0.341845237929252,"FishLife",37.7540972457599,"FishLife"
"61",25,"Leucoraja garmani","Rajidae","Leucoraja","Leucoraja garmani","S","Leucoraja garmani",7,21,"reef-associated","FroesePauly2018, OBIS2018","generalist","FroesePauly2018",3.59,"spe","FroesePauly2018","flat","pointed",NA,"","",40,"spe","FroesePauly2018","non-guarder","FroesePauly2018",4.68951480519016,"gen-ocean","FishLife",18.9577282536987,"gen","FishLife",59.9957693254029,0.201112859134749,"gen-LME","FishLife",26,"spe","FroesePauly2018",20.3,"gen","FroesePauly2018",13.5333099911926,"FishLife",1121.79920915241,1121.79920915241,0.341845237929252,"FishLife",37.7540972457599,"FishLife"
"62",25,"Leucoraja garmani","Rajidae","Leucoraja","Leucoraja garmani","S","Leucoraja garmani",8,21,"reef-associated","FroesePauly2018, OBIS2018","generalist","FroesePauly2018",3.59,"spe","FroesePauly2018","flat","pointed",NA,"","",40,"spe","FroesePauly2018","non-guarder","FroesePauly2018",4.68951480519016,"gen-ocean","FishLife",18.9577282536987,"gen","FishLife",59.9957693254029,0.201112859134749,"gen-LME","FishLife",26,"spe","FroesePauly2018",20.3,"gen","FroesePauly2018",13.5333099911926,"FishLife",1121.79920915241,1121.79920915241,0.341845237929252,"FishLife",37.7540972457599,"FishLife"
"63",27,"Malacoraja senta","Rajidae","Malacoraja","Malacoraja senta","S","Malacoraja senta",7,21,"bathydemersal","FroesePauly2018, OBIS2018","generalist","FroesePauly2018",3.47021635019929,"genus","FishLife","flat","pointed",NA,"","",55,"spe","FroesePauly2018","non-guarder","FroesePauly2018",5.92203384079642,"fam-LME","FishLife",17.3997077340997,"fam-ocean","FishLife",67,0.12,"spe-ocean","FroesePauly2018",61,"spe","FroesePauly2018",15,"spe-FAO","FroesePauly2018",11.8433421962069,"FishLife",1661.20395803996,1661.20395803996,0.288618002156758,"FishLife",43.3521546168727,"FishLife"
"64",27,"Malacoraja senta","Rajidae","Malacoraja","Malacoraja senta","S","Malacoraja senta",8,21,"bathydemersal","FroesePauly2018, OBIS2018","generalist","FroesePauly2018",3.47021635019929,"genus","FishLife","flat","pointed",NA,"","",55,"spe","FroesePauly2018","non-guarder","FroesePauly2018",5.92203384079642,"fam-FAO","FishLife",17.3997077340997,"fam-ocean","FishLife",67,0.12,"spe-ocean","FroesePauly2018",61,"spe","FroesePauly2018",15,"spe-LME","FroesePauly2018",11.8433421962069,"FishLife",1661.20395803996,1661.20395803996,0.288618002156758,"FishLife",43.3521546168727,"FishLife"
"65",27,"Malacoraja senta","Rajidae","Malacoraja","Malacoraja senta","S","Malacoraja senta",9,21,"bathydemersal","FroesePauly2018, OBIS2018","generalist","FroesePauly2018",3.47021635019929,"genus","FishLife","flat","pointed",NA,"","",55,"spe","FroesePauly2018","non-guarder","FroesePauly2018",5.92203384079642,"fam-FAO","FishLife",17.3997077340997,"fam-ocean","FishLife",67,0.12,"spe-ocean","FroesePauly2018",61,"spe","FroesePauly2018",15,"spe-LME","FroesePauly2018",11.8433421962069,"FishLife",1661.20395803996,1661.20395803996,0.288618002156758,"FishLife",43.3521546168727,"FishLife"
"66",28,"Amblyraja radiata","Rajidae","Amblyraja","Amblyraja radiata","S","Amblyraja radiata",7,21,"demersal","FroesePauly2018, OBIS2018","generalist","FroesePauly2018",4.2,"spe","FroesePauly2018","flat","pointed",NA,"","",110,"spe","Pecuchet2017","non-guarder","FroesePauly2018",10.9,"spe-LME","FroesePauly2019",17,"spe-ocean","FroesePauly2018",124,0.12,"spe-LME","FroesePauly2018",105,"spe-LME","FroesePauly2018",28,"spe","FroesePauly2018",11.916415949179,"FishLife",4181.65232006867,4181.65232006867,0.223469479547496,"FishLife",57.4699936934779,"FishLife"
"67",28,"Amblyraja radiata","Rajidae","Amblyraja","Amblyraja radiata","S","Amblyraja radiata",8,21,"demersal","FroesePauly2018, OBIS2018","generalist","FroesePauly2018",4.2,"spe","FroesePauly2018","flat","pointed",NA,"","",110,"spe","Pecuchet2017","non-guarder","FroesePauly2018",10.9,"spe-FAO","FroesePauly2019",17,"spe-ocean","FroesePauly2018",124,0.12,"spe-FAO","FroesePauly2018",109,"spe-LME","FroesePauly2018",28,"spe","FroesePauly2018",11.916415949179,"FishLife",4181.65232006867,4181.65232006867,0.223469479547496,"FishLife",57.4699936934779,"FishLife"
"68",28,"Amblyraja radiata","Rajidae","Amblyraja","Amblyraja radiata","S","Amblyraja radiata",9,21,"demersal","FroesePauly2018, OBIS2018","generalist","FroesePauly2018",4.2,"spe","FroesePauly2018","flat","pointed",NA,"","",110,"spe","Pecuchet2017","non-guarder","FroesePauly2018",10.9,"spe-FAO","FroesePauly2019",17,"spe-ocean","FroesePauly2018",124,0.12,"spe-FAO","FroesePauly2018",109,"spe-LME","FroesePauly2018",28,"spe","FroesePauly2018",11.916415949179,"FishLife",4181.65232006867,4181.65232006867,0.223469479547496,"FishLife",57.4699936934779,"FishLife"
"69",29,"Dasyatis americana","Dasyatidae","Hypanus","Hypanus americanus","S","Hypanus americanus",6,21,"reef-associated","FroesePauly2018, OBIS2018","benthivorous","FroesePauly2018",3.50992287050529,"family","FishLife","flat","pointed",NA,"","",180,"spe","Anderson2018","bearer","FroesePauly2018",4.5,"spe","Anderson2019",4.33379171870095,"fam-ocean","FishLife",168.357434494233,0.144997436073707,"fam-ocean","FishLife",155.145626040213,"fam-LME","FishLife",28,"spe","FroesePauly2018",19.481127792492,"FishLife",17719.7548507278,17719.7548507278,0.192115339190132,"FishLife",65.714940274763,"FishLife"
"70",29,"Dasyatis americana","Dasyatidae","Hypanus","Hypanus americanus","S","Hypanus americanus",6,31,"reef-associated","FroesePauly2018, OBIS2018","benthivorous","FroesePauly2018",3.50992287050529,"family","FishLife","flat","pointed",NA,"","",180,"spe","Anderson2018","bearer","FroesePauly2018",4.5,"spe","Anderson2019",4.33379171870095,"fam-ocean","FishLife",168.357434494233,0.144997436073707,"fam-FAO","FishLife",155.145626040213,"fam-LME","FishLife",28,"spe","FroesePauly2018",19.481127792492,"FishLife",17719.7548507278,17719.7548507278,0.192115339190132,"FishLife",65.714940274763,"FishLife"
"71",29,"Dasyatis americana","Dasyatidae","Hypanus","Hypanus americanus","S","Hypanus americanus",7,21,"reef-associated","FroesePauly2018, OBIS2018","benthivorous","FroesePauly2018",3.50992287050529,"family","FishLife","flat","pointed",NA,"","",180,"spe","Anderson2018","bearer","FroesePauly2018",4.5,"spe","Anderson2019",4.33379171870095,"fam-ocean","FishLife",168.357434494233,0.144997436073707,"fam-ocean","FishLife",155.145626040213,"fam-LME","FishLife",28,"spe","FroesePauly2018",19.481127792492,"FishLife",17719.7548507278,17719.7548507278,0.192115339190132,"FishLife",65.714940274763,"FishLife"
"72",31,"Etrumeus teres",NA,NA,"Etrumeus sadina",NA,NA,NA,NA,NA,NA,NA,NA,3.55975468105164,NA,"FishLife",NA,NA,NA,NA,NA,1.40361659167842,NA,"1.40361659167842",NA,NA,1.13252081181454,NA,"FishLife",17305.490267381,NA,"FishLife",28.9035235534832,0.761151923729717,NA,"FishLife",23.4226146497143,NA,"FishLife",NA,NA,NA,17.7656316424899,"FishLife",170.881492756849,170.881492756849,0.759828115146071,"FishLife",14.8938511746129,"FishLife"
"73",32,"Clupea harengus","Clupeidae","Clupea","Clupea harengus","S","Clupea harengus",6,21,"benthopelagic","FroesePauly2018, OBIS2018","planktivorous","FroesePauly2018",3.38,"spe","FroesePauly2018","fusiform","forked",2.13,"spe","FroesePauly2018",1.2,"spe","FroesePauly2018","non-guarder","FroesePauly2018",3.2,"spe-ocean","FroesePauly2019",141075,"spe-LME","FroesePauly2018",34,0.32,"spe-FAO","FroesePauly2018",34,"spe-FAO","FroesePauly2018",18.9,"spe-FAO","FroesePauly2018",8.41380770827801,"FishLife",195.320143933692,195.320143933692,0.388002576296675,"FishLife",22.0339872034007,"FishLife"
"74",32,"Clupea harengus","Clupeidae","Clupea","Clupea harengus","S","Clupea harengus",6,31,"benthopelagic","FroesePauly2018, OBIS2018","planktivorous","FroesePauly2018",3.38,"spe","FroesePauly2018","fusiform","forked",2.13,"spe","FroesePauly2018",1.2,"spe","FroesePauly2018","non-guarder","FroesePauly2018",3.2,"spe-ocean","FroesePauly2019",141075,"spe-LME","FroesePauly2018",31,0.32,"spe-ocean","FroesePauly2018",51,"spe-ocean","FroesePauly2018",25,"spe","FroesePauly2018",8.41380770827801,"FishLife",195.320143933692,195.320143933692,0.388002576296675,"FishLife",22.0339872034007,"FishLife"
"75",32,"Clupea harengus","Clupeidae","Clupea","Clupea harengus","S","Clupea harengus",7,21,"benthopelagic","FroesePauly2018, OBIS2018","planktivorous","FroesePauly2018",3.38,"spe","FroesePauly2018","fusiform","forked",2.13,"spe","FroesePauly2018",1.2,"spe","FroesePauly2018","non-guarder","FroesePauly2018",3.2,"spe-ocean","FroesePauly2019",37783,"spe-LME","FroesePauly2018",34,0.32,"spe-FAO","FroesePauly2018",34,"spe-FAO","FroesePauly2018",19.1,"spe-LME","FroesePauly2018",8.41380770827801,"FishLife",195.320143933692,195.320143933692,0.388002576296675,"FishLife",22.0339872034007,"FishLife"
