svspp,cruise6,station,stratum,tow,svvessel,est_year,est_month,est_day,season,biomass_kg,abundance,haul_id,EPU,hex_id,five_year_period,hauls,spfgr
101,200703,301,1340,1,AL,2007,4,7,Spring,3.3,2,200703_301,SS,398,2005,15,2
101,200703,308,1340,2,AL,2007,4,12,Spring,1.84,1,200703_308,GOM,367,2005,17,2
101,200703,310,1390,4,AL,2007,4,11,Spring,1.06,1,200703_310,SS,346,2005,23,2
101,200703,316,1380,1,AL,2007,4,15,Spring,5.72,1,200703_316,GOM,314,2005,15,2
101,200703,333,1260,3,AL,2007,4,38,Spring,1.32,2,200703_333,GOM,250,2005,37,2
101,200709,308,1351,2,AL,2007,10,2,Fall,10.48,1,200709_308,SS,378,2005,6,2
101,200709,311,1390,4,AL,2007,10,0,Fall,2.92,1,200709_311,SS,346,2005,23,2
101,200709,312,1380,2,AL,2007,10,25,Fall,2.08,1,200709_312,SS,346,2005,23,2
101,200709,345,1370,5,AL,2007,10,37,Fall,2.56,1,200709_345,GOM,282,2005,16,2
101,200803,221,1160,5,AL,2008,4,47,Spring,0.7,1,200803_221,SS,417,2005,24,2
101,200803,259,1240,6,AL,2008,4,37,Spring,1.24,1,200803_259,GOM,301,2005,12,2
101,200803,272,1340,4,AL,2008,4,52,Spring,0.3,1,200803_272,SS,377,2005,19,2
101,200803,276,1340,3,AL,2008,4,45,Spring,0.9,1,200803_276,SS,398,2005,15,2
101,200803,277,1340,6,AL,2008,4,40,Spring,5,5,200803_277,SS,398,2005,15,2
101,200803,282,1351,2,AL,2008,4,42,Spring,4.34,1,200803_282,SS,388,2005,16,2
101,200803,284,1390,1,AL,2008,4,56,Spring,2.68,2,200803_284,SS,346,2005,23,2
101,200803,285,1380,3,AL,2008,4,49,Spring,3.4,1,200803_285,SS,346,2005,23,2
101,200803,290,1390,3,AL,2008,4,55,Spring,1.26,2,200803_290,GOM,325,2005,13,2
101,200807,307,1340,2,AL,2008,10,28,Fall,6.4,1,200807_307,SS,387,2005,13,2
101,200807,315,1351,2,AL,2008,10,51,Fall,11.52,2,200807_315,SS,388,2005,16,2
101,200807,320,1390,5,AL,2008,10,3,Fall,2.92,4,200807_320,SS,346,2005,23,2
101,200807,321,1390,1,AL,2008,10,47,Fall,2.54,2,200807_321,SS,325,2005,13,2
101,200807,324,1390,3,AL,2008,10,45,Fall,9.18,2,200807_324,GOM,314,2005,15,2
101,200902,289,1170,1,HB,2009,4,58,Spring,1.08,1,200902_289,GB,395,2005,44,2
101,200902,314,1210,4,HB,2009,4,50,Spring,2.09,1,200902_314,GB,396,2005,32,2
101,200902,317,1200,4,HB,2009,4,30,Spring,0.243,1,200902_317,GB,354,2005,27,2
101,200902,323,1260,4,HB,2009,4,15,Spring,0.149,1,200902_323,GOM,250,2005,37,2
101,200902,360,1340,3,HB,2009,5,17,Spring,5.26,9,200902_360,SS,398,2005,15,2
101,200902,361,1340,5,HB,2009,5,46,Spring,0.66,1,200902_361,SS,398,2005,15,2
101,200902,362,1340,6,HB,2009,5,10,Spring,0.35,1,200902_362,SS,398,2005,15,2
101,200902,363,1340,2,HB,2009,5,36,Spring,17.28,2,200902_363,SS,398,2005,15,2
101,200902,365,1351,1,HB,2009,5,52,Spring,15.02,2,200902_365,SS,388,2005,16,2
101,200902,367,1340,1,HB,2009,5,18,Spring,4.63,2,200902_367,GOM,367,2005,17,2
101,200902,376,1380,7,HB,2009,5,53,Spring,1.28,3,200902_376,SS,346,2005,23,2
101,200902,401,1260,8,HB,2009,5,13,Spring,0.29,1,200902_401,GOM,250,2005,37,2
101,200904,287,1210,1,HB,2009,11,0,Fall,1.515,1,200904_287,GB,386,2005,34,2
101,200904,334,1370,2,HB,2009,11,56,Fall,0.8,2,200904_334,GOM,303,2005,17,2
101,200904,347,1351,1,HB,2009,11,57,Fall,4.59,1,200904_347,SS,388,2005,16,2
101,200904,353,1390,2,HB,2009,11,4,Fall,2.34,2,200904_353,SS,346,2005,23,2
101,200904,354,1390,1,HB,2009,11,9,Fall,6.8,6,200904_354,SS,346,2005,23,2
101,200904,358,1380,2,HB,2009,11,45,Fall,0.49,1,200904_358,GOM,293,2005,13,2
101,200904,360,1400,3,HB,2009,11,16,Fall,1.46,1,200904_360,GOM,251,2005,7,2
101,201001,244,1210,2,HB,2010,4,8,Spring,11.41,1,201001_244,GB,386,2010,29,2
101,201001,310,1340,5,HB,2010,4,17,Spring,0.59,1,201001_310,SS,387,2010,9,2
101,201001,311,1340,7,HB,2010,4,28,Spring,1.98,1,201001_311,SS,398,2010,17,2
101,201001,312,1340,2,HB,2010,4,36,Spring,3.97,1,201001_312,SS,398,2010,17,2
101,201001,313,1340,3,HB,2010,4,9,Spring,1.25,1,201001_313,SS,377,2010,16,2
101,201001,314,1340,1,HB,2010,4,3,Spring,4.27,2,201001_314,SS,377,2010,16,2
101,201001,320,1390,3,HB,2010,4,22,Spring,8.41,5,201001_320,SS,357,2010,10,2
101,201001,321,1380,4,HB,2010,4,40,Spring,1.21,1,201001_321,SS,357,2010,10,2
101,201001,326,1390,4,HB,2010,4,48,Spring,2.93,2,201001_326,SS,346,2010,20,2
101,201001,327,1380,3,HB,2010,4,53,Spring,0.349,1,201001_327,GOM,346,2010,20,2
101,201001,332,1390,1,HB,2010,4,0,Spring,7.18,6,201001_332,GOM,325,2010,16,2
101,201001,333,1390,5,HB,2010,4,24,Spring,6.35,4,201001_333,GOM,325,2010,16,2
101,201001,341,1400,2,HB,2010,4,20,Spring,0.411,1,201001_341,GOM,251,2010,8,2
101,201001,386,1260,8,HB,2010,4,6,Spring,1.15,1,201001_386,GOM,239,2010,30,2
101,201004,234,1160,9,HB,2010,10,38,Fall,1.53,1,201004_234,GB,395,2010,42,2
101,201004,285,1210,3,HB,2010,10,52,Fall,0.039,1,201004_285,GB,386,2010,29,2
101,201004,322,1340,7,HB,2010,11,31,Fall,0.55,1,201004_322,SS,398,2010,17,2
101,201004,323,1340,4,HB,2010,11,52,Fall,6.49,6,201004_323,SS,398,2010,17,2
101,201004,329,1351,2,HB,2010,11,6,Fall,3.94,1,201004_329,SS,388,2010,32,2
101,201004,331,1390,5,HB,2010,11,5,Fall,10.69,6,201004_331,SS,357,2010,10,2
101,201004,332,1380,2,HB,2010,11,34,Fall,1.38,1,201004_332,SS,357,2010,10,2
101,201004,333,1390,4,HB,2010,11,6,Fall,3.24,2,201004_333,SS,346,2010,20,2
101,201004,341,1360,5,HB,2010,11,47,Fall,2.87,2,201004_341,GOM,335,2010,17,2
101,201004,344,1390,6,HB,2010,11,5,Fall,3.56,3,201004_344,SS,325,2010,16,2
101,201102,308,1390,5,HB,2011,4,27,Spring,2.129,3,201102_308,SS,357,2010,10,2
101,201102,339,1380,7,HB,2011,5,7,Spring,4.66,2,201102_339,GOM,303,2010,15,2
101,201102,343,1390,3,HB,2011,5,11,Spring,1.44,1,201102_343,GOM,325,2010,16,2
101,201102,344,1390,2,HB,2011,5,20,Spring,1.31,1,201102_344,GOM,325,2010,16,2
101,201102,348,1400,2,HB,2011,5,9,Spring,1.02,1,201102_348,GOM,251,2010,8,2
101,201105,259,1210,1,HB,2011,10,4,Fall,2.12,2,201105_259,GB,375,2010,27,2
101,201105,269,1240,7,HB,2011,10,26,Fall,2.96,1,201105_269,GOM,312,2010,13,2
101,201105,274,1260,6,HB,2011,10,16,Fall,1.546,1,201105_274,GOM,239,2010,30,2
101,201105,312,1351,2,HB,2011,10,50,Fall,12.637,4,201105_312,SS,388,2010,32,2
101,201105,314,1340,6,HB,2011,10,23,Fall,10.146,4,201105_314,SS,398,2010,17,2
101,201105,316,1340,2,HB,2011,11,54,Fall,0.159,1,201105_316,SS,387,2010,9,2
101,201105,356,1260,1,HB,2011,11,33,Fall,1.442,1,201105_356,GOM,250,2010,43,2
101,201105,368,1400,3,HB,2011,11,1,Fall,8.376,2,201105_368,GOM,251,2010,8,2
101,201105,372,1390,5,HB,2011,11,32,Fall,1.348,1,201105_372,GOM,314,2010,15,2
101,201202,228,1240,1,HB,2012,4,5,Spring,4.656,1,201202_228,GOM,291,2010,20,2
101,201202,256,1190,4,HB,2012,4,13,Spring,96.57,1,201202_256,GB,375,2010,27,2
101,201202,309,1340,3,HB,2012,4,35,Spring,8.437,1,201202_309,SS,377,2010,16,2
101,201202,310,1340,2,HB,2012,4,26,Spring,9.746,1,201202_310,SS,377,2010,16,2
101,201202,311,1340,4,HB,2012,4,40,Spring,2.858,1,201202_311,SS,377,2010,16,2
101,201202,345,1260,13,HB,2012,4,15,Spring,0.418,1,201202_345,GOM,239,2010,30,2
101,201202,365,1260,7,HB,2012,4,19,Spring,0.305,1,201202_365,GOM,261,2010,23,2
101,201202,368,1400,6,HB,2012,4,43,Spring,1.354,3,201202_368,GOM,240,2010,20,2
101,201202,369,1400,2,HB,2012,4,46,Spring,3.425,1,201202_369,GOM,240,2010,20,2
101,201202,373,1400,3,HB,2012,4,28,Spring,0.69,2,201202_373,GOM,251,2010,8,2
101,201202,376,1400,4,HB,2012,4,24,Spring,3.702,2,201202_376,GOM,272,2010,12,2
101,201202,379,1390,3,HB,2012,4,1,Spring,1.382,3,201202_379,GOM,325,2010,16,2
101,201202,380,1390,2,HB,2012,4,57,Spring,1.566,3,201202_380,GOM,325,2010,16,2
101,201202,381,1390,1,HB,2012,4,4,Spring,4.143,3,201202_381,GOM,325,2010,16,2
101,201202,382,1390,8,HB,2012,4,40,Spring,5.892,3,201202_382,GOM,325,2010,16,2
101,201202,390,1351,3,HB,2012,5,4,Spring,5.264,2,201202_390,SS,388,2010,32,2
101,201202,391,1351,5,HB,2012,5,7,Spring,21.112,5,201202_391,SS,388,2010,32,2
101,201204,215,1240,5,HB,2012,10,44,Fall,0.284,1,201204_215,GOM,291,2010,20,2
101,201204,331,1360,4,HB,2012,10,4,Fall,8.871,2,201204_331,GOM,366,2010,15,2
101,201204,333,1340,2,HB,2012,10,29,Fall,24.185,9,201204_333,SS,398,2010,17,2
101,201204,341,1351,4,HB,2012,10,1,Fall,9.099,2,201204_341,SS,388,2010,32,2
101,201204,342,1351,2,HB,2012,10,22,Fall,17.204,6,201204_342,SS,388,2010,32,2
101,201204,344,1351,3,HB,2012,10,15,Fall,8.903,1,201204_344,SS,388,2010,32,2
101,201204,379,1380,3,HB,2012,11,18,Fall,3.57,1,201204_379,GOM,314,2010,15,2
101,201204,384,1400,2,HB,2012,11,46,Fall,6.582,1,201204_384,GOM,251,2010,8,2
101,201204,387,1270,3,HB,2012,11,57,Fall,6.434,1,201204_387,GOM,240,2010,20,2
101,201204,388,1400,1,HB,2012,11,15,Fall,1.51,1,201204_388,GOM,240,2010,20,2
101,201204,407,1260,3,HB,2012,11,2,Fall,2.973,1,201204_407,GOM,250,2010,43,2
101,201204,408,1260,4,HB,2012,11,8,Fall,1.433,1,201204_408,GOM,239,2010,30,2
101,201302,312,1360,6,HB,2013,4,20,Spring,4.981,1,201302_312,GOM,366,2010,15,2
101,201302,315,1340,1,HB,2013,4,7,Spring,11.693,3,201302_315,SS,377,2010,16,2
101,201302,316,1340,4,HB,2013,4,34,Spring,0.703,1,201302_316,SS,377,2010,16,2
101,201302,323,1351,4,HB,2013,4,9,Spring,1.881,1,201302_323,SS,378,2010,6,2
101,201302,325,1390,5,HB,2013,4,13,Spring,1.143,1,201302_325,SS,357,2010,10,2
101,201302,326,1390,2,HB,2013,4,7,Spring,1.476,2,201302_326,SS,357,2010,10,2
101,201302,332,1390,6,HB,2013,4,47,Spring,4.877,3,201302_332,GOM,325,2010,16,2
101,201302,333,1380,6,HB,2013,4,54,Spring,1.641,1,201302_333,GOM,314,2010,15,2
101,201302,354,1370,8,HB,2013,5,11,Spring,1.35,2,201302_354,GOM,292,2010,13,2
101,201302,362,1290,7,HB,2013,5,31,Spring,7.957,1,201302_362,GOM,344,2010,20,2
101,201302,391,1260,8,HB,2013,5,30,Spring,1.809,2,201302_391,GOM,250,2010,43,2
101,201304,360,1340,6,HB,2013,11,26,Fall,5.71,3,201304_360,SS,388,2010,32,2
101,201304,361,1340,5,HB,2013,11,42,Fall,1.343,1,201304_361,SS,388,2010,32,2
101,201304,366,1351,3,HB,2013,11,15,Fall,17.871,5,201304_366,SS,388,2010,32,2
101,201304,368,1340,9,HB,2013,11,4,Fall,7.772,1,201304_368,GOM,367,2010,18,2
101,201304,369,1340,2,HB,2013,11,23,Fall,3.156,1,201304_369,GOM,367,2010,18,2
101,201304,372,1390,1,HB,2013,11,16,Fall,3.152,1,201304_372,SS,346,2010,20,2
101,201304,374,1380,7,HB,2013,11,35,Fall,4.657,1,201304_374,SS,346,2010,20,2
101,201402,277,1390,4,HB,2014,5,48,Spring,9.152,1,201402_277,SS,346,2010,20,2
101,201402,281,1390,1,HB,2014,5,8,Spring,7.343,2,201402_281,GOM,325,2010,16,2
101,201402,282,1390,5,HB,2014,5,52,Spring,5.235,1,201402_282,SS,346,2010,20,2
101,201402,305,1370,7,HB,2014,5,39,Spring,4.387,1,201402_305,GOM,303,2010,15,2
101,201402,309,1380,6,HB,2014,5,25,Spring,3.871,2,201402_309,GOM,293,2010,12,2
101,201402,345,1400,2,HB,2014,5,18,Spring,2.511,1,201402_345,GOM,240,2010,20,2
101,201404,351,1240,8,HB,2014,10,2,Fall,16.967,1,201404_351,GOM,291,2010,20,2
101,201404,352,1230,1,HB,2014,10,2,Fall,22.297,1,201404_352,GOM,280,2010,32,2
101,201404,385,1380,2,HB,2014,10,12,Fall,10.026,1,201404_385,GOM,335,2010,17,2
101,201404,393,1340,3,HB,2014,11,37,Fall,0.862,1,201404_393,SS,388,2010,32,2
101,201404,396,1340,6,HB,2014,11,34,Fall,1.652,2,201404_396,SS,398,2010,17,2
101,201404,397,1340,5,HB,2014,11,48,Fall,12.561,6,201404_397,SS,398,2010,17,2
101,201502,292,1160,2,HB,2015,4,34,Spring,21.985,1,201502_292,GB,417,2015,31,2
101,201502,321,1200,1,HB,2015,4,3,Spring,21.061,1,201502_321,GB,375,2015,19,2
101,201502,363,1260,5,HB,2015,4,41,Spring,1.885,1,201502_363,GOM,239,2015,20,2
101,201502,380,1370,1,HB,2015,5,19,Spring,3.299,1,201502_380,GOM,292,2015,14,2
101,201502,399,1340,7,HB,2015,5,52,Spring,0.484,1,201502_399,SS,387,2015,16,2
101,201502,400,1340,5,HB,2015,5,33,Spring,10.342,5,201502_400,SS,398,2015,7,2
101,201502,406,1351,2,HB,2015,5,5,Spring,0.462,1,201502_406,SS,367,2015,24,2
101,201502,414,1390,6,HB,2015,5,3,Spring,26.4,1,201502_414,GOM,325,2015,8,2
101,201502,423,1260,2,HB,2015,5,44,Spring,0.45,1,201502_423,GOM,261,2015,22,2
101,201504,309,1160,8,HB,2015,10,40,Fall,0.009,1,201504_309,GB,417,2015,31,2
101,201504,313,1170,1,HB,2015,10,48,Fall,1.773,1,201504_313,SS,438,2015,20,2
101,201504,331,1340,3,HB,2015,10,26,Fall,0.702,1,201504_331,SS,387,2015,16,2
101,201504,333,1340,4,HB,2015,10,47,Fall,5.705,1,201504_333,SS,377,2015,15,2
101,201504,353,1240,9,HB,2015,10,28,Fall,40,1,201504_353,GOM,301,2015,22,2
101,201504,408,1390,6,HB,2015,11,12,Fall,4.428,2,201504_408,SS,346,2015,23,2
101,201504,412,1380,3,HB,2015,11,12,Fall,8.632,1,201504_412,GOM,335,2015,18,2
101,201504,415,1380,6,HB,2015,11,51,Fall,11.984,2,201504_415,GOM,293,2015,13,2
101,201504,417,1380,5,HB,2015,11,26,Fall,0.961,1,201504_417,GOM,272,2015,15,2
101,201602,210,1230,3,HB,2016,5,13,Spring,1.545,1,201602_210,GB,280,2015,26,2
101,201602,223,1240,3,HB,2016,5,49,Spring,19.333,3,201602_223,GOM,291,2015,9,2
101,201602,303,1160,1,HB,2016,5,56,Spring,2.261,1,201602_303,SS,417,2015,31,2
101,201602,325,1340,3,HB,2016,5,8,Spring,3.25,1,201602_325,SS,377,2015,15,2
101,201602,328,1340,4,HB,2016,5,38,Spring,3.681,4,201602_328,SS,388,2015,19,2
101,201602,333,1390,6,HB,2016,5,55,Spring,8.95,2,201602_333,SS,357,2015,7,2
101,201602,334,1390,1,HB,2016,5,47,Spring,6.853,1,201602_334,SS,346,2015,23,2
101,201602,335,1390,4,HB,2016,5,8,Spring,17.233,2,201602_335,SS,346,2015,23,2
101,201602,339,1390,3,HB,2016,5,45,Spring,1.783,1,201602_339,GOM,325,2015,8,2
101,201602,341,1390,2,HB,2016,5,44,Spring,2.788,1,201602_341,GOM,314,2015,15,2
101,201602,348,1370,5,HB,2016,5,28,Spring,6.747,1,201602_348,GOM,282,2015,15,2
101,201602,349,1380,8,HB,2016,5,21,Spring,2.021,1,201602_349,GOM,293,2015,13,2
101,201602,350,1380,6,HB,2016,5,58,Spring,5.495,1,201602_350,GOM,293,2015,13,2
101,201602,351,1380,1,HB,2016,6,14,Spring,9.253,1,201602_351,GOM,303,2015,19,2
101,201602,368,1400,2,HB,2016,6,20,Spring,13.167,1,201602_368,GOM,240,2015,13,2
101,201604,210,1240,8,HB,2016,10,1,Fall,1.881,1,201604_210,GB,290,2015,29,2
101,201604,283,1160,12,HB,2016,10,34,Fall,1.92,1,201604_283,GB,406,2015,32,2
101,201604,300,1220,2,HB,2016,10,13,Fall,3.423,1,201604_300,SS,386,2015,38,2
101,201604,343,1260,1,HB,2016,10,52,Fall,1.783,1,201604_343,GOM,250,2015,39,2
101,201604,349,1370,8,HB,2016,10,49,Fall,2.109,1,201604_349,GOM,292,2015,14,2
101,201604,391,1360,7,HB,2016,11,5,Fall,2.398,1,201604_391,GOM,367,2015,24,2
101,201604,392,1340,6,HB,2016,11,23,Fall,11.219,1,201604_392,GOM,367,2015,24,2
101,201604,401,1360,11,HB,2016,11,7,Fall,2.04,1,201604_401,SS,367,2015,24,2
101,201604,403,1390,4,HB,2016,11,3,Fall,1.325,1,201604_403,SS,346,2015,23,2
101,201702,270,1160,11,HB,2017,4,57,Spring,5.069,1,201702_270,GB,417,2015,31,2
101,201702,345,1340,6,HB,2017,5,7,Spring,5.412,1,201702_345,SS,388,2015,19,2
101,201702,349,1351,2,HB,2017,5,2,Spring,15.305,2,201702_349,SS,378,2015,5,2
101,201702,361,1380,8,HB,2017,5,48,Spring,4.563,1,201702_361,GOM,303,2015,19,2
101,201704,111,1260,2,PC,2017,11,2,Fall,0.932,1,201704_111,GOM,261,2015,22,2
101,201704,117,1260,1,PC,2017,11,54,Fall,3.372,1,201704_117,GOM,239,2015,20,2
101,201704,170,1240,6,PC,2017,11,10,Fall,6.369,1,201704_170,GOM,301,2015,22,2
101,201802,171,1100,9,HB,2018,4,38,Spring,7.806,1,201802_171,GB,279,2015,17,2
101,201802,202,1210,3,HB,2018,4,24,Spring,19.66,1,201802_202,GB,407,2015,22,2
101,201802,204,1210,1,HB,2018,4,5,Spring,19.123,1,201802_204,GB,386,2015,38,2
101,201802,259,1351,4,HB,2018,5,22,Spring,5.559,1,201802_259,SS,388,2015,19,2
101,201802,261,1390,4,HB,2018,5,27,Spring,13.756,1,201802_261,SS,346,2015,23,2
101,201802,262,1390,2,HB,2018,5,0,Spring,40.126,4,201802_262,GOM,325,2015,8,2
101,201902,252,1130,2,HB,2019,4,39,Spring,12.852,1,201902_252,GB,353,2015,21,2
101,201902,277,1160,10,HB,2019,4,28,Spring,77.34,1,201902_277,GB,417,2015,31,2
101,201902,294,1220,4,HB,2019,4,11,Spring,9.696,1,201902_294,SS,386,2015,38,2
101,201902,320,1240,6,HB,2019,5,39,Spring,5.78,1,201902_320,GOM,312,2015,14,2
101,201902,331,1360,7,HB,2019,5,38,Spring,12.753,1,201902_331,GOM,324,2015,18,2
101,201902,342,1360,6,HB,2019,5,6,Spring,0.461,1,201902_342,GOM,366,2015,12,2
101,201902,350,1340,3,HB,2019,5,56,Spring,0.681,1,201902_350,SS,398,2015,7,2
101,201902,363,1390,6,HB,2019,5,23,Spring,20.423,1,201902_363,SS,346,2015,23,2
101,201902,379,1270,3,HB,2019,5,16,Spring,0.52,1,201902_379,GOM,240,2015,13,2
102,197003,001,1230,4,AL,1970,3,0,Spring,0.5,2,197003_001,GB,280,1970,34,3
102,197003,002,1240,4,AL,1970,3,0,Spring,1.4,3,197003_002,GOM,270,1970,20,3
102,197003,003,1230,5,AL,1970,3,0,Spring,4.1,18,197003_003,GOM,270,1970,20,3
102,197003,005,1240,3,AL,1970,3,0,Spring,0.5,2,197003_005,GOM,291,1970,14,3
102,197003,006,1240,2,AL,1970,3,0,Spring,1e-04,1,197003_006,GOM,312,1970,18,3
102,197003,007,1240,5,AL,1970,3,0,Spring,0.5,2,197003_007,GOM,312,1970,18,3
102,197003,008,1220,1,AL,1970,3,0,Spring,5.4,11,197003_008,GB,333,1970,37,3
102,197003,009,1200,5,AL,1970,3,0,Spring,0.5,1,197003_009,GB,333,1970,37,3
102,197003,012,1210,1,AL,1970,3,0,Spring,1e-04,1,197003_012,GB,333,1970,37,3
102,197003,013,1220,2,AL,1970,3,0,Spring,4.1,17,197003_013,GB,333,1970,37,3
102,197003,014,1210,2,AL,1970,3,0,Spring,1.4,1,197003_014,GOM,354,1970,29,3
102,197003,015,1220,4,AL,1970,3,0,Spring,1.4,2,197003_015,SS,386,1970,28,3
102,197003,016,1220,3,AL,1970,3,0,Spring,1e-04,1,197003_016,SS,407,1970,14,3
102,197003,023,1160,9,AL,1970,3,0,Spring,0.5,1,197003_023,SS,417,1970,27,3
102,197003,028,1160,5,AL,1970,3,0,Spring,0.5,2,197003_028,GB,396,1970,31,3
102,197003,029,1160,4,AL,1970,3,0,Spring,4.1,5,197003_029,GB,385,1970,20,3
102,197003,030,1160,3,AL,1970,3,0,Spring,0.9,6,197003_030,GB,406,1970,24,3
102,197003,031,1160,2,AL,1970,3,0,Spring,0.9,3,197003_031,GB,385,1970,20,3
102,197003,032,1170,2,AL,1970,3,0,Spring,1e-04,1,197003_032,GB,395,1970,28,3
102,197003,035,1160,1,AL,1970,3,0,Spring,1e-04,1,197003_035,GB,395,1970,28,3
102,197003,036,1190,7,AL,1970,3,0,Spring,1e-04,1,197003_036,GB,364,1970,20,3
102,197003,037,1190,8,AL,1970,3,0,Spring,3.2,3,197003_037,GB,364,1970,20,3
102,197003,038,1190,6,AL,1970,3,0,Spring,1.8,4,197003_038,GB,364,1970,20,3
102,197003,039,1190,5,AL,1970,3,0,Spring,8.6,15,197003_039,GB,343,1970,12,3
102,197003,040,1190,3,AL,1970,3,0,Spring,2.3,6,197003_040,GB,353,1970,21,3
102,197003,041,1130,9,AL,1970,3,0,Spring,0.5,2,197003_041,GB,353,1970,21,3
102,197003,042,1130,8,AL,1970,3,0,Spring,2.3,6,197003_042,GB,374,1970,24,3
102,197003,043,1130,7,AL,1970,3,0,Spring,0.9,6,197003_043,GB,374,1970,24,3
102,197003,044,1130,6,AL,1970,3,0,Spring,0.9,3,197003_044,GB,353,1970,21,3
102,197003,045,1130,5,AL,1970,3,0,Spring,0.5,3,197003_045,GB,353,1970,21,3
102,197003,046,1130,4,AL,1970,3,0,Spring,0.5,2,197003_046,GB,342,1970,26,3
102,197003,048,1130,3,AL,1970,3,0,Spring,1e-04,1,197003_048,GB,332,1970,22,3
102,197003,049,1190,2,AL,1970,3,0,Spring,1e-04,1,197003_049,GB,332,1970,22,3
102,197003,051,1200,1,AL,1970,3,0,Spring,0.9,2,197003_051,GB,311,1970,25,3
102,197003,053,1200,2,AL,1970,3,0,Spring,1.4,1,197003_053,GB,322,1970,29,3
102,197003,054,1200,3,AL,1970,3,0,Spring,1.4,3,197003_054,GB,322,1970,29,3
102,197003,055,1230,3,AL,1970,3,0,Spring,1.4,2,197003_055,GB,322,1970,29,3
102,197003,056,1230,2,AL,1970,3,0,Spring,3.6,18,197003_056,GB,301,1970,15,3
102,197003,057,1240,1,AL,1970,3,0,Spring,11.8,41,197003_057,GB,301,1970,15,3
102,197003,058,1250,1,AL,1970,3,0,Spring,4.5,11,197003_058,GB,290,1970,36,3
102,197003,061,1230,1,AL,1970,3,0,Spring,4.5,2,197003_061,GB,280,1970,34,3
102,197003,062,1260,1,AL,1970,3,0,Spring,5.4,15,197003_062,GOM,239,1970,32,3
102,197003,063,1260,3,AL,1970,3,0,Spring,6.8,17,197003_063,GOM,239,1970,32,3
102,197003,064,1260,4,AL,1970,3,0,Spring,1e-04,1,197003_064,GOM,239,1970,32,3
102,197003,065,1260,5,AL,1970,3,0,Spring,1e-04,1,197003_065,GOM,239,1970,32,3
102,197003,066,1270,1,AL,1970,3,0,Spring,1.4,6,197003_066,GOM,260,1970,26,3
102,197003,067,1260,2,AL,1970,3,0,Spring,0.5,5,197003_067,GOM,260,1970,26,3
102,197003,069,1280,2,AL,1970,3,0,Spring,2.7,13,197003_069,GOM,302,1970,20,3
102,197003,070,1280,4,AL,1970,3,0,Spring,3.2,6,197003_070,GOM,292,1970,14,3
102,197003,071,1280,3,AL,1970,3,0,Spring,0.9,5,197003_071,GOM,313,1970,15,3
102,197003,072,1240,6,AL,1970,3,0,Spring,2.7,8,197003_072,GOM,323,1970,14,3
102,197003,073,1290,4,AL,1970,3,0,Spring,1.8,4,197003_073,GOM,323,1970,14,3
102,197003,077,1360,3,AL,1970,3,0,Spring,0.9,3,197003_077,GOM,345,1970,13,3
102,197003,085,1290,5,AL,1970,3,0,Spring,1.4,3,197003_085,SS,376,1970,16,3
102,197003,088,1300,1,AL,1970,3,0,Spring,1e-04,1,197003_088,GOM,365,1970,22,3
102,197003,119,1340,4,AL,1970,4,0,Spring,0.5,3,197003_119,SS,387,1970,15,3
102,197003,120,1340,5,AL,1970,4,0,Spring,4.5,10,197003_120,SS,398,1970,15,3
102,197003,128,1360,5,AL,1970,4,0,Spring,1e-04,1,197003_128,SS,377,1970,13,3
102,197003,129,1360,6,AL,1970,4,0,Spring,0.9,5,197003_129,GOM,356,1970,12,3
102,197003,130,1360,7,AL,1970,4,0,Spring,0.5,4,197003_130,GOM,367,1970,10,3
102,197003,131,1360,8,AL,1970,4,0,Spring,1e-04,1,197003_131,SS,367,1970,10,3
102,197003,136,1390,3,AL,1970,4,0,Spring,5,12,197003_136,SS,357,1970,7,3
102,197003,137,1390,2,AL,1970,4,0,Spring,4.1,9,197003_137,SS,357,1970,7,3
102,197003,138,1390,1,AL,1970,4,0,Spring,4.5,25,197003_138,GOM,325,1970,22,3
102,197003,139,1380,5,AL,1970,4,0,Spring,4.1,10,197003_139,GOM,335,1970,16,3
102,197003,140,1380,2,AL,1970,4,0,Spring,1.4,3,197003_140,GOM,314,1970,9,3
102,197003,141,1370,2,AL,1970,4,0,Spring,3.6,9,197003_141,GOM,313,1970,15,3
102,197003,142,1370,3,AL,1970,4,0,Spring,5.4,11,197003_142,GOM,303,1970,14,3
102,197003,143,1370,4,AL,1970,4,0,Spring,0.9,2,197003_143,GOM,282,1970,11,3
102,197003,144,1370,5,AL,1970,4,0,Spring,1.4,8,197003_144,GOM,282,1970,11,3
102,197003,145,1380,1,AL,1970,4,0,Spring,8.2,20,197003_145,GOM,303,1970,14,3
102,197003,146,1380,4,AL,1970,4,0,Spring,0.5,2,197003_146,GOM,293,1970,13,3
102,197003,147,1380,3,AL,1970,4,0,Spring,0.9,2,197003_147,GOM,272,1970,9,3
102,197003,148,1400,3,AL,1970,4,0,Spring,16.8,47,197003_148,GOM,272,1970,9,3
102,197003,149,1400,2,AL,1970,4,0,Spring,22.7,77,197003_149,GOM,240,1970,18,3
102,197003,150,1400,1,AL,1970,4,0,Spring,13.6,61,197003_150,GOM,240,1970,18,3
102,197003,151,1270,4,AL,1970,4,0,Spring,1.4,4,197003_151,GOM,240,1970,18,3
102,197003,152,1270,3,AL,1970,4,0,Spring,2.7,9,197003_152,GOM,261,1970,19,3
